year,event,noc,medal,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
1992,"15 kilometres, Women",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Skiathlon, Women",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Relay, Women",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Singles, Men",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Pairs, Mixed",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Ice Dance, Mixed",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Ice Hockey, Men",EUN,gold,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Relay, Men",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Individual, Women",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"5 kilometres, Women",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"30 kilometres, Women",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Pairs, Mixed",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Moguls, Women",EUN,silver,RUS,3098.802734375,148538197.0,FRA,0,8.038771101155383,18.81635270198715
1992,"Sprint, Men",FIN,bronze,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"Relay, Men",FIN,bronze,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"Normal Hill, Individual, Men",FIN,bronze,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"5 kilometres, Women",FIN,gold,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"Large Hill, Individual, Men",FIN,gold,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"Large Hill, Team, Men",FIN,gold,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"15 kilometres, Women",FIN,silver,FIN,22320.1124695857,5041992.0,FRA,0,10.013243455442485,15.433311800056789
1992,"Combined, Women",FRA,bronze,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Relay, Women",FRA,gold,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Moguls, Men",FRA,gold,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Individual, Men",FRA,gold,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Downhill, Men",FRA,silver,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Super G, Women",FRA,silver,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Ice Dance, Mixed",FRA,silver,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Moguls, Men",FRA,silver,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Individual, Men",FRA,silver,FRA,23615.0168565483,58846584.0,FRA,1,10.069638096136794,17.890444344106477
1992,"Super G, Women",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Two, Men",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Singles, Women",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"500 metres, Women",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"1,000 metres, Women",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"5,000 metres, Women",GER,bronze,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Sprint, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Relay, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Individual, Women",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Singles, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Doubles, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"500 metres, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"1,000 metres, Men",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"1,500 metres, Women",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"3,000 metres, Women",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"5,000 metres, Women",GER,gold,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Sprint, Men",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Individual, Men",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Sprint, Women",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Relay, Women",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Two, Men",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Four, Men",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"Doubles, Men",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"1,500 metres, Women",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"3,000 metres, Women",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"5,000 metres, Women",GER,silver,DEU,26559.8543879632,80624598.0,FRA,0,10.187156121194436,18.205314347021268
1992,"50 kilometres, Men",ITA,bronze,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Skiathlon, Men",ITA,bronze,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Relay, Women",ITA,bronze,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Doubles, Men",ITA,bronze,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Giant Slalom, Men",ITA,gold,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Combined, Men",ITA,gold,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Super G, Women",ITA,gold,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"30 kilometres, Women",ITA,gold,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Slalom, Men",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Combined, Men",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"10 kilometres, Men",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"50 kilometres, Men",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Relay, Men",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Skiathlon, Women",ITA,silver,ITA,23297.0460325456,56797087.0,FRA,0,10.056081851797492,17.85499559716498
1992,"Relay, Men",JPN,bronze,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"500 metres, Men",JPN,bronze,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"1,000 metres, Men",JPN,bronze,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"1,500 metres, Women",JPN,bronze,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"Team, Men",JPN,gold,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"Singles, Women",JPN,silver,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"500 metres, Men",JPN,silver,JPN,31992.7902119161,124425000.0,FRA,0,10.37326585051906,18.639213682708892
1992,"1,000 metres, Men",KOR,bronze,KOR,8387.16308258471,43747962.0,FRA,0,9.03445761148175,17.59395558682574
1992,"1,000 metres, Men",KOR,gold,KOR,8387.16308258471,43747962.0,FRA,0,9.03445761148175,17.59395558682574
1992,"Relay, Men",KOR,gold,KOR,8387.16308258471,43747962.0,FRA,0,9.03445761148175,17.59395558682574
1992,"1,000 metres, Men",KOR,silver,KOR,8387.16308258471,43747962.0,FRA,0,9.03445761148175,17.59395558682574
1992,"Super G, Men",LUX,silver,LUX,39570.8615665986,392175.0,FRA,0,10.585848307369591,12.879463447724442
1992,"Giant Slalom, Men",LUX,silver,LUX,39570.8615665986,392175.0,FRA,0,10.585848307369591,12.879463447724442
1992,"1,500 metres, Men",NED,bronze,NLD,23939.2173482108,15184166.0,FRA,0,10.08327328635579,16.535763732332676
1992,"5,000 metres, Men",NED,bronze,NLD,23939.2173482108,15184166.0,FRA,0,10.08327328635579,16.535763732332676
1992,"10,000 metres, Men",NED,gold,NLD,23939.2173482108,15184166.0,FRA,0,10.08327328635579,16.535763732332676
1992,"5,000 metres, Men",NED,silver,NLD,23939.2173482108,15184166.0,FRA,0,10.08327328635579,16.535763732332676
1992,"Super G, Men",NOR,bronze,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Giant Slalom, Men",NOR,bronze,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"30 kilometres, Men",NOR,bronze,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Moguls, Women",NOR,bronze,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"10,000 metres, Men",NOR,bronze,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Super G, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Slalom, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"10 kilometres, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"30 kilometres, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"50 kilometres, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Skiathlon, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Relay, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"1,500 metres, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"5,000 metres, Men",NOR,gold,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"30 kilometres, Men",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Skiathlon, Men",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Relay, Women",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Team, Men",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"1,500 metres, Men",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"10,000 metres, Men",NOR,silver,NOR,30523.9850558974,4286401.0,FRA,0,10.326268048824074,15.27095801106846
1992,"Slalom, Women",NZL,silver,NZL,11793.1392416214,3531700.0,FRA,0,9.37527322116191,15.077289899386232
1992,"500 metres, Women",PRK,bronze,PRK,,21750911.0,FRA,0,,16.895166199679284
1992,"Combined, Men",SUI,bronze,CHE,40713.6881521435,6875364.0,FRA,0,10.61431963312287,15.743455145569891
1992,"Four, Men",SUI,bronze,CHE,40713.6881521435,6875364.0,FRA,0,10.61431963312287,15.743455145569891
1992,"Two, Men",SUI,gold,CHE,40713.6881521435,6875364.0,FRA,0,10.61431963312287,15.743455145569891
1992,"Individual, Men",SWE,bronze,SWE,32753.4287003642,8668067.0,FRA,0,10.396762928724344,15.97515637118858
1992,"Relay, Men",SWE,bronze,SWE,32753.4287003642,8668067.0,FRA,0,10.396762928724344,15.97515637118858
1992,"10 kilometres, Men",SWE,bronze,SWE,32753.4287003642,8668067.0,FRA,0,10.396762928724344,15.97515637118858
1992,"Giant Slalom, Women",SWE,gold,SWE,32753.4287003642,8668067.0,FRA,0,10.396762928724344,15.97515637118858
1992,"Singles, Men",TCH,bronze,CZE,3396.70972430469,10319123.0,FRA,0,8.13056251390738,16.14950933378648
1992,"Ice Hockey, Men",TCH,bronze,CZE,3396.70972430469,10319123.0,FRA,0,8.13056251390738,16.14950933378648
1992,"Large Hill, Team, Men",TCH,bronze,CZE,3396.70972430469,10319123.0,FRA,0,8.13056251390738,16.14950933378648
1992,"Singles, Women",USA,bronze,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Moguls, Men",USA,bronze,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Singles, Women",USA,gold,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Moguls, Women",USA,gold,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"500 metres, Women",USA,gold,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"500 metres, Women",USA,gold,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"1,000 metres, Women",USA,gold,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Downhill, Women",USA,silver,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Singles, Men",USA,silver,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Relay, Women",USA,silver,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1992,"Giant Slalom, Women",USA,silver,USA,25418.9907763319,256514000.0,FRA,0,10.143251842001405,19.362693801982303
1994,"Relay, Men",AUS,bronze,AUS,18155.6282000179,17805468.0,NOR,0,9.806735885288791,16.695016159100053
1994,"Giant Slalom, Men",AUT,bronze,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Singles, Women",AUT,bronze,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Large Hill, Individual, Men",AUT,bronze,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Large Hill, Team, Men",AUT,bronze,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Slalom, Men",AUT,gold,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"1,500 metres, Women",AUT,gold,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Slalom, Women",AUT,silver,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Singles, Men",AUT,silver,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"3,000 metres, Women",AUT,silver,AUT,25546.2460525087,7936118.0,NOR,0,10.148245659299416,15.886934796787918
1994,"Sprint, Women",BLR,silver,BLR,1460.00791360458,10226955.0,NOR,0,7.286197134964802,16.140537439661134
1994,"1,000 metres, Men",BLR,silver,BLR,1460.00791360458,10226955.0,NOR,0,7.286197134964802,16.140537439661134
1994,"Downhill, Men",CAN,bronze,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Pairs, Mixed",CAN,bronze,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Aerials, Men",CAN,bronze,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"1,000 metres, Men",CAN,bronze,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Sprint, Women",CAN,gold,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Individual, Women",CAN,gold,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Moguls, Men",CAN,gold,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Singles, Men",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Aerials, Men",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Ice Hockey, Men",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"1,000 metres, Women",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Relay, Women",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"500 metres, Women",CAN,silver,CAN,19997.6237373354,29000663.0,NOR,0,9.90336873234406,17.18282924975838
1994,"Singles, Women",CHN,bronze,CHN,475.677874448369,1191835000.0,NOR,0,6.164740890791202,20.898759973189456
1994,"1,000 metres, Women",CHN,bronze,CHN,475.677874448369,1191835000.0,NOR,0,6.164740890791202,20.898759973189456
1994,"500 metres, Women",CHN,silver,CHN,475.677874448369,1191835000.0,NOR,0,6.164740890791202,20.898759973189456
1994,"30 kilometres, Men",FIN,bronze,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"Relay, Men",FIN,bronze,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"5 kilometres, Women",FIN,bronze,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"30 kilometres, Women",FIN,bronze,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"Ice Hockey, Men",FIN,bronze,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"50 kilometres, Men",FIN,silver,FIN,20278.29109854,5088333.0,NOR,0,9.917306188796609,15.442460829973667
1994,"Relay, Men",FRA,bronze,FRA,23359.8985104774,59324863.0,NOR,0,10.058776092346998,17.898539050970328
1994,"Relay, Women",FRA,bronze,FRA,23359.8985104774,59324863.0,NOR,0,10.058776092346998,17.898539050970328
1994,"Singles, Men",FRA,bronze,FRA,23359.8985104774,59324863.0,NOR,0,10.058776092346998,17.898539050970328
1994,"Moguls, Men",FRA,bronze,FRA,23359.8985104774,59324863.0,NOR,0,10.058776092346998,17.898539050970328
1994,"Individual, Women",FRA,silver,FRA,23359.8985104774,59324863.0,NOR,0,10.058776092346998,17.898539050970328
1994,"Ice Dance, Mixed",GBR,bronze,GBR,19709.2380983653,57865745.0,NOR,0,9.888842743811862,17.873636143976217
1994,"500 metres, Men",GBR,bronze,GBR,19709.2380983653,57865745.0,NOR,0,9.888842743811862,17.873636143976217
1994,"Individual, Men",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Individual, Women",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Four, Men",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Doubles, Men",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Normal Hill, Individual, Men",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"500 metres, Women",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"1,500 metres, Women",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"3,000 metres, Women",GER,bronze,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Super G, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Giant Slalom, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Downhill, Women",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Relay, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Four, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Singles, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Large Hill, Individual, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
1994,"Large Hill, Team, Men",GER,gold,DEU,27201.9593555204,81438348.0,NOR,0,10.21104428481911,18.21535682568845
