year,event,medal,noc,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
2006,"Normal Hill, Individual, Men",bronze,NOR,NOR,74434.4996835671,4660677.0,ITA,0,11.217674818767335,15.354671274519818
2006,"Large Hill, Individual, Men",bronze,NOR,NOR,74434.4996835671,4660677.0,ITA,0,11.217674818767335,15.354671274519818
2006,"Large Hill, Team, Men",bronze,NOR,NOR,74434.4996835671,4660677.0,ITA,0,11.217674818767335,15.354671274519818
2006,"Parallel Giant Slalom, Men",bronze,AUT,AUT,40382.2078298575,8268641.0,ITA,0,10.606144566693517,15.927980724596765
2006,"Halfpipe, Men",bronze,FIN,FIN,41214.0187765069,5266268.0,ITA,0,10.626533739027481,15.476832510261453
2006,"Cross, Men",bronze,FRA,FRA,36431.5658906555,63622342.0,ITA,0,10.503190872626895,17.968475255930883
2006,"Parallel Giant Slalom, Women",bronze,USA,USA,46302.0008800056,298379912.0,ITA,0,10.742940454691437,19.513878104993
2006,"Halfpipe, Women",bronze,NOR,NOR,74434.4996835671,4660677.0,ITA,0,11.217674818767335,15.354671274519818
2006,"Cross, Women",bronze,CAN,CAN,40504.0370977806,32571193.0,ITA,0,10.609156929553448,17.298938805381106
2006,"500 metres, Men",bronze,KOR,KOR,22609.7059431449,48438292.0,ITA,0,10.026134559576867,17.695801215911906
2006,"1,000 metres, Men",bronze,NED,NLD,45123.5432406426,16346101.0,ITA,0,10.71715941235824,16.609499955920807
2006,"1,500 metres, Men",bronze,USA,USA,46302.0008800056,298379912.0,ITA,0,10.742940454691437,19.513878104993
2006,"5,000 metres, Men",bronze,ITA,ITA,33537.1286994269,58399861.0,ITA,1,10.420408423466538,17.882824067658635
2006,"10,000 metres, Men",bronze,NED,NLD,45123.5432406426,16346101.0,ITA,0,10.71715941235824,16.609499955920807
2006,"Team Pursuit (8 laps), Men",bronze,NED,NLD,45123.5432406426,16346101.0,ITA,0,10.71715941235824,16.609499955920807
2006,"500 metres, Women",bronze,CHN,CHN,2129.25696999613,1311020000.0,ITA,0,7.663528357467109,20.99407129714174
2006,"1,000 metres, Women",bronze,GER,DEU,36980.3349948954,82376451.0,ITA,0,10.518141563712833,18.22681016519934
2006,"1,500 metres, Women",bronze,NED,NLD,45123.5432406426,16346101.0,ITA,0,10.71715941235824,16.609499955920807
2006,"3,000 metres, Women",bronze,CAN,CAN,40504.0370977806,32571193.0,ITA,0,10.609156929553448,17.298938805381106
2006,"5,000 metres, Women",bronze,CAN,CAN,40504.0370977806,32571193.0,ITA,0,10.609156929553448,17.298938805381106
2006,"Team Pursuit (6 laps), Women",bronze,RUS,RUS,6920.19970703125,143049637.0,ITA,0,8.842199907592871,18.7787022398829
2010,"Downhill, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Super G, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Giant Slalom, Men",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Slalom, Men",bronze,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Combined, Men",bronze,SUI,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929897
2010,"Downhill, Women",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Super G, Women",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Giant Slalom, Women",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Slalom, Women",bronze,CZE,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"Combined, Women",bronze,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Sprint, Men",bronze,CRO,HRV,13729.7654965022,4295427.0,CAN,0,9.527321418973202,15.273061526386682
2010,"Pursuit, Men",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Mass Start, Men",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Individual, Men",bronze,—,,,,CAN,0,,
2010,"Relay, Men",bronze,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Sprint, Women",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Pursuit, Women",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Mass Start, Women",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Individual, Women",bronze,BLR,BLR,6034.67885177216,9483836.0,CAN,0,8.705277917827742,16.065099433736183
2010,"Relay, Women",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Two, Men",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Four, Men",bronze,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Two, Women",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Sprint, Men",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"15 kilometres, Men",bronze,CZE,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"50 kilometres, Men",bronze,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Skiathlon, Men",bronze,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Relay, Men",bronze,CZE,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"Team Sprint, Men",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Sprint, Women",bronze,SLO,SVN,23329.8417691156,2048583.0,CAN,0,10.05748858269996,14.532658892600047
2010,"10 kilometres, Women",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"30 kilometres, Women",bronze,FIN,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717023
2010,"Skiathlon, Women",bronze,POL,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Relay, Women",bronze,FIN,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717023
2010,"Team Sprint, Women",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Team, Men",bronze,SUI,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929897
2010,"Team, Women",bronze,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Singles, Men",bronze,JPN,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"Singles, Women",bronze,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Pairs, Mixed",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Ice Dance, Mixed",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Moguls, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Aerials, Men",bronze,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Ski Cross, Men",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Moguls, Women",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Aerials, Women",bronze,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Ski Cross, Women",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Ice Hockey, Men",bronze,FIN,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717023
2010,"Ice Hockey, Women",bronze,FIN,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717023
2010,"Singles, Men",bronze,ITA,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657045,17.90684069804439
2010,"Doubles, Men",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Singles, Women",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Team, Men",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Individual, Men",bronze,ITA,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657045,17.90684069804439
2010,"Sprint, Men",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"500 metres, Men",bronze,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"1,000 metres, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"1,500 metres, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Relay, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"500 metres, Women",bronze,ITA,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657045,17.90684069804439
2010,"1,000 metres, Women",bronze,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Women",bronze,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"Relay, Women",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Skeleton, Men",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Skeleton, Women",bronze,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Normal Hill, Individual, Men",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Large Hill, Individual, Men",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Large Hill, Team, Men",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Parallel Giant Slalom, Men",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Halfpipe, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Cross, Men",bronze,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Parallel Giant Slalom, Women",bronze,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Halfpipe, Women",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Cross, Women",bronze,SUI,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929897
2010,"500 metres, Men",bronze,JPN,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"1,000 metres, Men",bronze,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"1,500 metres, Men",bronze,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"5,000 metres, Men",bronze,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"10,000 metres, Men",bronze,NED,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934335,16.625840173001556
2010,"Team Pursuit (8 laps), Men",bronze,NED,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934335,16.625840173001556
2010,"500 metres, Women",bronze,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"1,000 metres, Women",bronze,NED,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934335,16.625840173001556
2010,"1,500 metres, Women",bronze,CZE,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"3,000 metres, Women",bronze,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"5,000 metres, Women",bronze,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Team Pursuit (6 laps), Women",bronze,POL,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2014,"Downhill, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Giant Slalom, Men",bronze,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Slalom, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Combined, Men",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Downhill, Women",bronze,SUI,CHE,88724.9909402638,8188649.0,RUS,0,11.393296875404394,15.918259484957348
2014,"Super G, Women",bronze,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Giant Slalom, Women",bronze,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Slalom, Women",bronze,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Combined, Women",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Sprint, Men",bronze,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Pursuit, Men",bronze,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Mass Start, Men",bronze,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Individual, Men",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Relay, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Sprint, Women",bronze,UKR,UKR,3054.908203125,45972380.0,RUS,0,8.02450482307732,17.643551339337606
2014,"Pursuit, Women",bronze,SLO,SVN,24013.0682060959,2061980.0,RUS,0,10.086353469726403,14.539177244190956
2014,"Mass Start, Women",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Individual, Women",bronze,BLR,BLR,8341.31809294883,9448515.0,RUS,0,9.028976527583128,16.06136814426455
2014,"Relay, Women",bronze,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Relay, Mixed",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Two, Men",bronze,LAT,LVA,15185.814581236,1993782.0,RUS,0,9.62811701984983,14.505543895543228
2014,"Four, Men",bronze,GBR,GBR,47746.2421759562,64620000.0,RUS,0,10.7736556449263,17.984034518360627
2014,"Two, Women",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Sprint, Men",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"15 kilometres, Men",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"50 kilometres, Men",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Skiathlon, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Relay, Men",bronze,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Team Sprint, Men",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Sprint, Women",bronze,SLO,SVN,24013.0682060959,2061980.0,RUS,0,10.086353469726403,14.539177244190956
2014,"10 kilometres, Women",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"30 kilometres, Women",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Skiathlon, Women",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Relay, Women",bronze,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Team Sprint, Women",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Team, Men",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Team, Women",bronze,GBR,GBR,47746.2421759562,64620000.0,RUS,0,10.7736556449263,17.984034518360627
2014,"Singles, Men",bronze,KAZ,KAZ,12427.7094576939,17816285.0,RUS,0,9.427683892197658,16.69562348464815
2014,"Singles, Women",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Pairs, Mixed",bronze,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Ice Dance, Mixed",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Team, Mixed",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Moguls, Men",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Aerials, Men",bronze,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"Ski Cross, Men",bronze,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Halfpipe, Men",bronze,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Slopestyle, Men",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Moguls, Women",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Aerials, Women",bronze,AUS,AUS,62817.2061751737,23475686.0,RUS,0,11.047984298610725,16.97147580520884
2014,"Ski Cross, Women",bronze,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Halfpipe, Women",bronze,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
2014,"Slopestyle, Women",bronze,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Ice Hockey, Men",bronze,FIN,FIN,50073.7760815871,5461512.0,RUS,0,10.821252718529616,15.513236232461892
2014,"Ice Hockey, Women",bronze,SUI,CHE,88724.9909402638,8188649.0,RUS,0,11.393296875404394,15.918259484957348
2014,"Singles, Men",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Doubles, Men",bronze,LAT,LVA,15185.814581236,1993782.0,RUS,0,9.62811701984983,14.505543895543228
2014,"Singles, Women",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Team Relay, Mixed",bronze,LAT,LVA,15185.814581236,1993782.0,RUS,0,9.62811701984983,14.505543895543228
2014,"Team, Men",bronze,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Individual, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Sprint, Men",bronze,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"500 metres, Men",bronze,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"1,000 metres, Men",bronze,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"1,500 metres, Men",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Relay, Men",bronze,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"500 metres, Women",bronze,KOR,KOR,30667.0912467447,50746659.0,RUS,0,10.330945412269772,17.7423563412068
2014,"1,000 metres, Women",bronze,KOR,KOR,30667.0912467447,50746659.0,RUS,0,10.330945412269772,17.7423563412068
2014,"1,500 metres, Women",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Relay, Women",bronze,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Skeleton, Men",bronze,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Skeleton, Women",bronze,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Normal Hill, Individual, Men",bronze,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Large Hill, Individual, Men",bronze,SLO,SVN,24013.0682060959,2061980.0,RUS,0,10.086353469726403,14.539177244190956
2014,"Large Hill, Team, Men",bronze,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
